circuit_promoter,circuit_rbs,circuit_coding_sequence,circuit_terminator,circuit_architecture,circuit_copy_number,circuit_activator,circuit_repressor,circuit_insulator,circuit_operator,circuit_n_secondary_genes,circuit_secondary_genes,promoter_strength,promoter_noise_sensitivity,promoter_leakiness,promoter_type,promoter_copy_number_effect,promoter_hill_coefficient,promoter_binding_sites,promoter_activation_threshold,promoter_saturation_level,rbs_efficiency,rbs_temperature_sensitivity,rbs_strength_class,rbs_secondary_structure,reporter_signal_strength,reporter_pH_sensitivity,reporter_maturation_time,reporter_gene_type,reporter_temperature_sensitivity,reporter_photobleaching_rate,reporter_quantum_yield,reporter_excitation_wavelength,reporter_emission_wavelength,terminator_efficiency,terminator_stability,terminator_type,terminator_read_through,copy_multiplier,copy_noise_factor,arch_complexity,arch_regulatory_elements,arch_genes,reg_hill_coefficient,reg_binding_affinity,reg_activation_strength,reg_repression_strength,reg_leakage_rate,env_pH_variation,env_temperature_variation,env_immune_signal_level,env_metabolic_flux_noise,env_ionic_strength,env_oxidative_stress,env_transcriptional_bursting,env_translational_variability,env_metabolic_load,env_resource_competition,env_noise_autocorrelation,env_noise_frequency,env_noise_amplitude_modulation,env_intrinsic_noise_level,env_extrinsic_noise_level,env_pH_actual,env_temperature_actual,env_total_stress,env_static_stress,env_dynamic_stress,perf_signal_strength,perf_noise_level,perf_snr,perf_false_positive_rate,perf_sensitivity,perf_response_time,perf_steady_state_protein,perf_background_noise,perf_specificity,perf_precision,perf_recall,perf_f1_score,perf_dynamic_range,perf_response_delay,perf_settling_time,perf_overshoot,perf_noise_power_spectral_density,perf_noise_autocorrelation_time,perf_coefficient_of_variation,perf_signal_mean,perf_signal_std,perf_signal_skewness,perf_signal_kurtosis,perf_confidence_interval_width,sim_simulation_duration,sim_simulation_method,sim_random_seed,sim_transcription_rate,sim_translation_rate,sim_protein_degradation_rate,sim_mRNA_degradation_rate,sim_circuit_complexity,sim_regulatory_interactions,sim_simulation_timesteps,sim_noise_model,sim_stochastic_method,robustness_score,performance_class,noise_tolerance,response_class,dynamic_range_class,multi_objective_score,target_biomarker,target_biomarker_type,target_biomarker_unit,target_biomarker_threshold,target_biomarker_binding_affinity,target_biomarker_molecular_weight,target_biomarker_diffusion_coefficient,target_biomarker_stability_half_life,env_target_biomarker_concentration,circuit_logic_type,circuit_topology,detection_biomarker_present,detection_circuit_detected,detection_true_positive,detection_true_negative,detection_false_positive,detection_false_negative,detection_signal_threshold,detection_accuracy,detection_balanced_accuracy,detection_matthews_correlation,biomarker_binding_fraction,concentration_ratio,conc_category
pTac,RBS6,mCherry,T6,NAND_gate,chromosomal_multi_copy,LuxR,LacI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.95,0.35,ultra_strong,minimal,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.99,0.98,ultra_strong,0.01,2.0,0.9,5,3,1,4.079250490261082,0.6715842857808794,0.5453040097720445,0.8746126146264712,0.0629601316557094,-0.24065185159459282,-0.8079800538973905,0.1438510760772493,0.13870556516513066,0.019142345763425914,0.11889193081204213,0.02722912552474841,0.04754435738037091,0.24292443710849185,0.013331929996635716,0.6762595947537264,0.047531980423231666,0.10004574992693796,0.002390272687356345,0.016751275675477465,6.759348148405407,36.19201994610261,0.10730706248124267,0.12367346246702997,0.05836189972884679,449.9584026403224,2.0313887136535396,221.50285645284154,0.0,1.0,73.87387387387388,479.95865166197814,30.000249021655733,0.0,1.0,1.0,1.0,483295.1659616189,73.87387387387388,214.4144144144144,0.006951670290945394,0.20600723325546885,414.0,0.43822367399805867,338.4898631330646,148.3342714332716,-0.9480110998498599,-0.4095245001768535,9.193853394699431,300.0,enhanced_biomarker_detection,690501,4499.584026403224,2249.792013201612,0.012774111303302613,0.04919201994610261,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6745136967253746,p53,protein,ng/mL,32.906,19.6684,53000,1.8e-11,60,98.71799999999999,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS6"", ""cds"": ""mCherry"", ""terminator"": ""T6""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,36.09441516261635,1.0,0.5,0.0,0.9986152738880084,3.0,Very High
pTac,RBS6,mCherry,T6,NAND_gate,chromosomal_multi_copy,LuxR,LacI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.95,0.35,ultra_strong,minimal,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.99,0.98,ultra_strong,0.01,2.0,0.9,5,3,1,4.079250490261082,0.6715842857808794,0.5453040097720445,0.8746126146264712,0.0629601316557094,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,542.0252875701568,3.0617390784933165,177.03183506965843,0.0,1.0,81.08108108108108,573.6020772715839,31.576789701427014,0.0,1.0,1.0,1.0,578539.0974158557,81.08108108108108,230.63063063063063,0.008607047184618754,5.126016458505799,570.0,0.45640146585294555,388.88704494740796,177.48861736521732,-0.81942247744191,-0.6110843580558898,11.000858476712724,300.0,enhanced_biomarker_detection,690502,5420.252875701568,2710.126437850784,0.01124149585517708,0.04523935491857234,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.6349132621559457,p53,protein,ng/mL,32.906,19.6684,53000,1.8e-11,60,98.71799999999999,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS6"", ""cds"": ""mCherry"", ""terminator"": ""T6""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,40.762006936906964,1.0,0.5,0.0,0.9986152738880084,3.0,Very High
pTac,RBS6,mCherry,T6,NAND_gate,chromosomal_multi_copy,LuxR,LacI,none,none,0,none,0.8,0.3,0.05,inducible,1.2,2.0,1,0.1,0.9,0.95,0.35,ultra_strong,minimal,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.99,0.98,ultra_strong,0.01,2.0,0.9,5,3,1,4.079250490261082,0.6715842857808794,0.5453040097720445,0.8746126146264712,0.0629601316557094,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,541.381196723843,3.373349082234367,160.48774779195236,0.0,1.0,80.48048048048048,572.2807735210854,30.899576797242386,0.0,1.0,1.0,1.0,577195.0196138305,80.48048048048048,232.13213213213214,0.008587124223148527,8.119839456209883,462.0,0.4570586737885257,389.1428810417764,177.86112912320033,-0.8390826523352976,-0.6028324929793967,11.02394699467695,300.0,enhanced_biomarker_detection,690503,5413.81196723843,2706.905983619215,0.010783372659174447,0.050048634275230146,5,3,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.6679525083949684,p53,protein,ng/mL,32.906,19.6684,53000,1.8e-11,60,98.71799999999999,NAND_gate,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pTac"", ""rbs"": ""RBS6"", ""cds"": ""mCherry"", ""terminator"": ""T6""}, {""id"": ""activator"", ""type"": ""LuxR""}, {""id"": ""repressor"", ""type"": ""LacI""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}, {""from"": ""repressor"", ""to"": ""main_gene"", ""type"": ""repression""}]}",True,True,1.0,0.0,0.0,0.0,41.019624043945484,1.0,0.5,0.0,0.9986152738880084,3.0,Very High
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,0.016408985241420086,0.004852415385678172,0.1273043258885121,0.24078593384252187,0.0,0.0,0.0,0.03713576751677811,0.13648823791921363,7.5292157037903,37.720282975061004,0.13291754827625454,0.1566373037340689,0.09382927763235399,105.32346433910719,0.6659237724702882,158.16144233506313,1.0,0.0,76.87687687687688,111.9878813597902,6.664417020683005,0.0,0.0,0.0,0.0,113018.51900210902,76.87687687687688,227.32732732732734,0.009203117603481088,0.08303572904887752,438.0,0.44582417407725033,77.36604597920281,34.49165355030067,-0.893446979853146,-0.49625102438013213,2.13781483549391,300.0,enhanced_biomarker_detection,710000,1053.2346433910718,526.6173216955359,0.011381246078004736,0.050720282975061,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4690858052585618,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,0.0,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,8.66218833809387,0.0,0.0,0.0,0.0,0.0,
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,134.89511539173785,0.8919889632731334,151.22957900369445,1.0,0.0,81.68168168168168,142.6544349551839,7.759319563446052,0.0,0.0,0.0,0.0,144144.47431116446,81.68168168168168,232.43243243243245,0.010445096617211231,0.17634919018748188,402.0,0.45874214400555346,96.58697269406802,44.30851493668261,-0.8187043186852018,-0.6289359082744923,2.7462702080143644,300.0,enhanced_biomarker_detection,710001,1348.9511539173784,674.4755769586892,0.010652007244741895,0.04944941922771493,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47509619538863207,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,0.0,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,10.435286453265451,0.0,0.0,0.0,0.0,0.0,
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,129.88971931156627,0.9895444054706897,131.26214305641244,1.0,0.0,85.58558558558559,136.76758129229214,6.877861980725879,0.0,0.0,0.0,0.0,137933.46238038692,85.58558558558559,234.23423423423424,0.008524542710184525,3.4352623606804014,305.0,0.46922877463007456,90.74829861749747,42.58171296005243,-0.747397558071083,-0.7199584497816556,2.6392419126554123,300.0,enhanced_biomarker_detection,710002,1298.8971931156627,649.4485965578314,0.01124149585517708,0.04523935491857234,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.43296589373489297,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,0.0,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,9.846495197137948,0.0,0.0,0.0,0.0,0.0,
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,128.50470674259373,0.6834070264413113,188.0353899955538,1.0,0.0,80.78078078078079,135.87251303914692,7.367806296553193,0.0,0.0,0.0,0.0,136961.9411292812,80.78078078078079,227.02702702702703,0.008018016784751718,0.23034107322509642,453.0,0.45849826071599964,92.80227078218381,42.54967974412651,-0.8402869143400815,-0.6220011825776064,2.637256473362537,300.0,enhanced_biomarker_detection,710003,1285.0470674259373,642.5235337129686,0.010783372659174447,0.050048634275230146,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4678139354603849,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,0.0,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,9.418027375877127,0.0,0.0,0.0,0.0,0.0,
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,0.882026172983832,1.2004716251016698,0.22363467098043502,0.11510383983372796,0.12661185298577785,0.09894933804674935,0.027348308735700145,0.008087358976130289,0.2121738764808535,0.40130988973753645,0.0,0.0,0.0,0.06189294586129686,0.22748039653202273,7.882026172983832,38.20047162510167,0.22152924712709096,0.2610621728901149,0.15638212938725668,100.17339097445253,0.3687435037912448,271.6614393054183,1.0,0.0,74.47447447447448,107.0137017629079,6.840310788455367,0.0,0.0,0.0,0.0,107597.3081808164,74.47447447447448,218.018018018018,0.005453567237600062,0.05510644771721872,494.0,0.43859087823514675,75.11313410319757,32.943935453315774,-0.9294086030850841,-0.4295472221253567,2.0418862739921706,300.0,enhanced_biomarker_detection,710100,1001.7339097445254,500.8669548722627,0.01230207679667456,0.051200471625101676,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.45705287099545244,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,1.6753,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,7.946541299829102,0.0,0.0,0.0,0.026831687954832803,0.1,Very Low
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,165.4472626296922,1.0748837693595248,153.92107253445164,1.0,0.0,81.68168168168168,174.93116231054603,9.48389968085381,0.0,0.0,0.0,0.0,176726.37264783782,81.68168168168168,231.53153153153153,0.01026238157673045,0.017450991655731395,554.0,0.45956419730080905,118.26365960683418,54.349743797070865,-0.8098370829765136,-0.6379701283797496,3.368632020648902,300.0,enhanced_biomarker_detection,710101,1654.472626296922,827.236313148461,0.010652007244741895,0.04944941922771493,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47509619538863207,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,1.6753,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,12.708550988932384,0.0,0.0,0.0,0.026831687954832803,0.1,Very Low
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,158.09616489359928,1.436526820963463,110.05444700821242,1.0,0.0,84.98498498498499,166.58647503380328,8.49031014020399,0.0,0.0,0.0,0.0,168628.71218113572,84.98498498498499,241.74174174174175,0.012259321454025746,5.351899834891609,446.0,0.466153342472465,110.54747161292576,51.53207339424528,-0.7674713408257605,-0.6913983640120214,3.1939909997448717,300.0,enhanced_biomarker_detection,710102,1580.9616489359928,790.4808244679964,0.01124149585517708,0.04523935491857234,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.43321361551283605,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,1.6753,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,12.79989060309438,0.0,0.0,0.0,0.026831687954832803,0.1,Very Low
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,158.07063769526872,1.1988410315790003,131.85287584549303,1.0,0.0,81.08108108108108,167.26575469633315,9.195117001064421,0.0,0.0,0.0,0.0,169126.69001734568,81.08108108108108,233.33333333333334,0.011125620569440622,0.25797945684016166,500.0,0.45609920854372155,113.76163775835063,51.88659294422127,-0.8378516236949641,-0.6020500530945454,3.215964349103319,300.0,enhanced_biomarker_detection,710103,1580.7063769526872,790.3531884763436,0.010783372659174447,0.050048634275230146,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4676763889919834,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,1.6753,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,12.791640095801423,0.0,0.0,0.0,0.026831687954832803,0.1,Very Low
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,-0.1134164100590187,0.4000636144865691,0.007162569093990878,0.009672042018045068,0.00144043571160878,0.03230859121026138,0.11535665514500547,0.03196634256866895,0.034431513935328804,0.0038682420681911303,0.6721514930979355,0.05939321535345923,0.3411053504286575,0.028944204496915267,0.01106740917466588,6.886583589940981,37.40006361448657,0.0389629163258776,0.034001068256930285,0.03760572789812925,812.8575439635629,6.009593928958114,135.2599782236016,1.0,0.0,83.48348348348348,859.2273334988389,46.36978953527607,0.0,0.0,0.0,0.0,869469.887721626,83.48348348348348,229.12912912912913,0.01192065687794018,11.007573704015046,541.0,0.4637916785394783,578.4384403187144,268.27493516717436,-0.7802825945463358,-0.6919179899507721,16.627852751540605,300.0,enhanced_biomarker_detection,710200,8128.575439635629,4064.2877198178144,0.010193440840360902,0.050400063614486575,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4800908143496795,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,8.3765,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,64.39857132215042,0.0,0.0,0.0,0.5215696851328513,0.5,Low
pRha,RBS3,mCherry,T2,with_activator,low_copy_plasmid,LuxR,none,none,none,0,none,0.68,0.28,0.07,inducible,1.05,1.3,1,0.22,0.78,1.0,0.4,very_strong,none,0.88,0.18,35,fluorescent_protein,0.19,0.012,0.72,587,610,0.9,0.8,medium,0.1,1.0,1.0,2,1,1,2.2848385564126312,0.12386017948745964,1.0857755812734633,1.4402302414249575,0.05797194360971202,-0.24065185159459282,-0.8079800538973905,0.1438510760772493,0.13870556516513066,0.019142345763425914,0.11889193081204213,0.02722912552474841,0.04754435738037091,0.24292443710849185,0.013331929996635716,0.6762595947537264,0.047531980423231666,0.10004574992693796,0.002390272687356345,0.016751275675477465,6.759348148405407,36.19201994610261,0.10730706248124267,0.12367346246702997,0.05836189972884679,583.8886078591136,2.5362763437883094,230.2149011834366,1.0,0.0,73.27327327327328,622.5716989634413,38.68309110432781,0.0,0.0,0.0,0.0,627405.780053352,73.27327327327328,213.2132132132132,0.007764697781732204,0.994107551079624,438.0,0.4372658270657996,440.2767704394856,192.51798616408084,-0.9619716055370549,-0.3873098395706762,11.932388405814647,300.0,enhanced_biomarker_detection,710201,5838.886078591136,2919.443039295568,0.012774111303302613,0.04919201994610261,2,1,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4748465635786333,p53,protein,ng/mL,16.753,8.0659,53000,1.8e-11,60,8.3765,with_activator,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pRha"", ""rbs"": ""RBS3"", ""cds"": ""mCherry"", ""terminator"": ""T2""}, {""id"": ""activator"", ""type"": ""LuxR""}], ""edges"": [{""from"": ""activator"", ""to"": ""main_gene"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,46.291920135692735,0.0,0.0,0.0,0.5215696851328513,0.5,Low
